debugfUMOt:debugPk3nE,params,"{'CODE': 'aoudad', 'MIN_TIME': 7, 'inspectCost': 0.3, 'startTime': 'Wed Aug 10 2022 13:06:55 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
6151c64a4c0d073be1927c49:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Fri Aug 19 2022 11:28:26 GMT-0500 (hora de verano central)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
debugvu3GN:debugGFubb,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 16:44:33 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
debugs7YgO:debuguCVhX,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 08 2022 11:47:56 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
debugrEUQB:debugV0aLF,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Tue Aug 23 2022 12:04:40 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated34:automated34,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Mon Sep 05 2022 11:24:53 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
5e42b6421f44d3143440b25c:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Aug 19 2022 18:28:02 GMT+0200 (Ora legale dell’Europa centrale)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated8:automated8,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 12:27:30 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated14:automated14,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 17:30:32 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated19:automated19,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Sep 02 2022 11:55:28 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated19:automated19,final_score,26
debugSDJpe:debugGgKXh,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 16:50:51 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
615325dde7a4d7a78fa314b5:630395ec3bbdf7a1062ff4c9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 15:55:08 GMT+0100 (Hora de verão da Europa Ocidental)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
615325dde7a4d7a78fa314b5:630395ec3bbdf7a1062ff4c9,final_score,1072.25
debugf5hoA:debugvHuUv,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Sep 02 2022 11:31:32 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated29:automated29,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Mon Sep 05 2022 09:42:50 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
debugTest1:debugTest1,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Tue Aug 23 2022 15:22:40 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
5f1f5551a6dae413877f49c7:630395ec3bbdf7a1062ff4c9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 15:55:32 GMT+0100 (Hora de verão da Europa Ocidental)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
5f1f5551a6dae413877f49c7:630395ec3bbdf7a1062ff4c9,final_score,480.25
5f503987fc18901a2c94c407:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Fri Aug 19 2022 11:28:59 GMT-0500 (hora de verano central)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
5f503987fc18901a2c94c407:62ffb73fe31bae241538cb8a,final_score,1381
5c3747496d465f00011a4d21:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Fri Aug 19 2022 18:28:34 GMT+0200 (Ora legale dell’Europa centrale)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
5c3747496d465f00011a4d21:62ffb73fe31bae241538cb8a,final_score,757
5c86b96a34daa70017e9341f:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Aug 19 2022 19:29:11 GMT+0300 (Eastern European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated15:automated15,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Sep 02 2022 11:32:25 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
60d4c52faeecc354694c9fe7:630395ec3bbdf7a1062ff4c9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 15:55:21 GMT+0100 (Hora de verão da Europa Ocidental)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
60d4c52faeecc354694c9fe7:630395ec3bbdf7a1062ff4c9,final_score,1185.75
debugba1hG:debug0L51y,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 08 2022 12:10:19 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated35:automated35,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Mon Sep 05 2022 11:32:01 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated35:automated35,final_score,316
sribug:sribug,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Mon Aug 29 2022 11:02:19 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
sribug:sribug,final_score,1377
automated20:automated20,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Sep 02 2022 11:56:39 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated20:automated20,final_score,106
614f45a5dbb73599b9fdc65b:630395ec3bbdf7a1062ff4c9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 09:55:12 GMT-0500 (Central Daylight Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
61114c31631413f937fa08cb:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Aug 19 2022 19:28:40 GMT+0300 (Eastern European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
6164e1b26996fe46860b2291:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Aug 19 2022 11:29:25 GMT-0500 (hora de verano central)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
6164e1b26996fe46860b2291:62ffb73fe31bae241538cb8a,final_score,1214
616aea6b17045149d16aca39:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Fri Aug 19 2022 18:29:29 GMT+0200 (South Africa Standard Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
616aea6b17045149d16aca39:62ffb73fe31bae241538cb8a,final_score,-62.5
debugDqtGN:debugnlB5O,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 29 2022 12:23:24 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated37:automated37,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Mon Sep 05 2022 11:58:51 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated16:automated16,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Sep 02 2022 11:33:32 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
609337515bc9469811c3486c:630395ec3bbdf7a1062ff4c9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 09:56:03 GMT-0500 (hora de verano central)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
609337515bc9469811c3486c:630395ec3bbdf7a1062ff4c9,final_score,734.75
5e82336768080c958df984c1:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Fri Aug 19 2022 19:29:40 GMT+0300 (Eastern European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated9:automated9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 12:38:56 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
612f3f73f0f8086722abf5c5:630395ec3bbdf7a1062ff4c9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 16:56:04 GMT+0200 (czas środkowoeuropejski letni)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
612f3f73f0f8086722abf5c5:630395ec3bbdf7a1062ff4c9,final_score,1265.25
6133e1b6a8093fd7526e0eda:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Aug 19 2022 18:29:03 GMT+0200 (heure d’été d’Europe centrale)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated30:automated30,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Mon Sep 05 2022 09:49:57 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated30:automated30,final_score,0
automated1:automated1,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 11:05:36 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated1:automated1,final_score,98
automated21:automated21,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Sep 02 2022 12:16:03 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated21:automated21,final_score,58
615e83303bf461137c0fc627:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Aug 19 2022 11:29:31 GMT-0500 (hora de verano central)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
60e46e6f6bc0c2cdf5d077ce:630395ec3bbdf7a1062ff4c9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 16:55:34 GMT+0200 (South Africa Standard Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
5efa1c514003e68155b99a93:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Fri Aug 19 2022 18:28:32 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
5efa1c514003e68155b99a93:62ffb73fe31bae241538cb8a,final_score,1291
5efa462d12ad1987e08ec81f:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Aug 19 2022 16:30:16 GMT+0000 (Coordinated Universal Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
608d46d1b85747fad3f55a88:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Aug 19 2022 18:29:46 GMT+0200 (Ora legale dell’Europa centrale)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
608d46d1b85747fad3f55a88:62ffb73fe31bae241538cb8a,final_score,1397
5f63c23441886d11737a8c4f:630395ec3bbdf7a1062ff4c9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 09:56:38 GMT-0500 (Central Daylight Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
5f63c23441886d11737a8c4f:630395ec3bbdf7a1062ff4c9,final_score,1312.5
automated10:automated10,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 16:43:07 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated31:automated31,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Mon Sep 05 2022 10:05:32 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated31:automated31,final_score,348
debugJAt10:debug1tZoD,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 10:55:12 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
debugeZQU5:debugrulfh,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 11:03:04 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
613215058b0db52ae5a2a2a7:62ffb73fe31bae241538cb8a,params,"{'CODE': 'C6DMOQA6', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Aug 19 2022 18:28:16 GMT+0200 (South Africa Standard Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
613215058b0db52ae5a2a2a7:62ffb73fe31bae241538cb8a,final_score,193
614a360a9ff931cef70c2a33:630395ec3bbdf7a1062ff4c9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 16:56:07 GMT+0200 (Srednjeevropski poletni čas)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
60abf71aa3abebc8ba3c5b67:630395ec3bbdf7a1062ff4c9,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 0.25, 'startTime': 'Mon Aug 22 2022 16:57:11 GMT+0200 (South Africa Standard Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
60abf71aa3abebc8ba3c5b67:630395ec3bbdf7a1062ff4c9,final_score,847.75
debugBemhb:debug4MZBX,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 10:44:48 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated22:automated22,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Fri Sep 02 2022 12:27:24 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated2:automated2,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 11:23:40 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated24:automated24,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Mon Sep 05 2022 08:49:34 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated24:automated24,final_score,252
automated38:automated38,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Mon Sep 05 2022 12:10:13 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated3:automated3,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 11:40:22 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated4:automated4,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 11:51:42 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
automated5:automated5,params,"{'CODE': 'CD8YV6VN', 'MIN_TIME': 7, 'inspectCost': 1, 'startTime': 'Thu Sep 01 2022 11:53:21 GMT+0200 (Central European Summer Time)', 'bonusRate': 0.002, 'variance': '2_4_24', 'branching': '312'}"
